BookId,Name,Author,Type,IsCompleted,Popularity,Intro
28254141502355904,另谋高嫁：表姑娘休想退婚,十三嫣,古代言情,连载中,36.3万,宋悦意与谢璟令定下了婚约。\n准备嫁娶之前，被谢家老夫人接过去侍疾。\n她明知谢家人想利用她的身份和人脉有所作为，她亦装作不知，兢兢业业为他们办好每一件事，为谢璟令铺就青云路——只因她认定了这桩婚事，便会一心一意。\n人家却对她冷若冰霜，“离我远点！”\n她以为他性情向来如此。最后才知，人家只是对她才冷若冰霜，他有爱若眼珠子的青梅竹马，“阿盈，今生今世，我只承认你是我的妻子。这辈子，我绝不负你。”\n他和他的阿盈还暗地育有一子，并且不知何时就已对她下毒，令她不能生育，随后让她因愧疚将他们的三岁小儿过继到名下，成为她的嫡子。\n在她死后，他不仅可以光明正大娶青梅，让父兄因她的缘故继续帮扶他，还让他们的儿子日后能在宋家登堂入室……\n**\n如此经历，只当噩梦一场，梦醒时却正处于险境，性命堪忧之际。\n以为她一个离家千里之外的弱女子，孤立无援之下，就能任人宰割了去？\n在未吸干她最后一滴血之前，他们左右都不愿退婚。\n那就莫怪她要以进为退，抛却端庄贤良，不走寻常路，让那些烂人无路可走。
28243629704351904,被读心后，我成了反派全家的团宠,红本本,现代言情,连载中,12.62万,【穿书+全家读心+团宠+无脑爽】\n鹿细细穿书了，成了被亲妈算计，被迫嫁给反派的大冤种垫脚石女配。\n前期被反派全家折磨，后期被反派灌水泥沉江……整个一完蛋人生。\n可现实好像和书里描述的不一样？\n反派妈妈温柔善良，见面就给她一百万零花钱？\n【呜呜呜！婆婆好善良，可惜命不好，想拜的大师是个假的不说，还被恶毒妹妹的女儿抢走了！不过真大师就在隔壁酒店啊……】\n婆婆：？？\n一个小时后，婆婆拜真大师成功。\n反派爸爸正直顾家，真心把她当女儿？\n【公公也好棒啊！可惜太过在意家人，马上就要被他的偏心父亲联合二弟夺走他手里的心血项目了！】\n【不过二弟手里另一个项目的性价比更高啊……】\n公公：？？\n几天后，二弟带着偏心父亲上门跪求公公重新负责岌岌可危的项目。\n公公毫不在意家人，特别硬气：”想让我回去，就把二弟手里的项目给我。“\n随着时间推移，鹿细细发现反派一家不仅对她越来越好，而且日子也越过越好，俨然成了一方霸主？\n鹿细细：？？\n说好的凄惨下场呢？
27432334702102804,大小姐行事百无禁忌,听禅,古代言情,连载中,39万,从小在道观长大的顾大小姐下山了。\n志在找到自己如意郎君的大小姐发现自家祖坟被动了。\n大小姐二郎腿一翘，一道掌心雷就轰得妖道跪地求饶。\n千年树妖要吃童男童女提升功力。\n大小姐一把桃木剑扎得你形神相离。\n要说大小姐这些年在道观里都干了些什么。\n大小姐掰着手指，“看山，辨水，驱邪，拿妖，相面还有起死回生，阎王要你三更死，我能留你到五更。”\n威名赫赫的凌王找到顾朦音算姻缘。\n大小姐掐指一算，“王爷，你命犯桃花，那朵桃花就是我，摘不？”\n“摘。”
27678112102265804,重生年代：带着全家奔首富,白阿胖,现代言情,连载中,19.99万,朱豆豆穿越了。\n原主是个三百多斤的肥妞，是朱家这辈唯一的闺女，从小便被家人宠的没边。\n好吃懒做，脾气暴躁，还好色!\n同村长得不错的小伙子都没逃出她的咸猪手。\n也正是如此，她看上了同村返乡回来的沈家老大。\n为成功睡到沈颂，偷偷到黑市买了药，结果自己吃多嘎了。\n朱豆豆忙掐人中。\n救命，现在还能穿回21世纪吗？\n无法回去，朱豆豆决定放平心态在这里生活。\n可总有几个不长眼，跑到她眼前犯贱，既然如此，那就别怪她人狠嘴毒。\n_\n沈颂没想过要娶媳妇，娶朱豆豆也不过是因为要对她负责。\n可这个女人总是会给他带来意想不到的惊喜。\n他的心被一点点攻略，沈颂觉得这辈子做的正确的事就是回家时娶了朱豆豆。
27372486702796604,那个血族的人类夫人超凶的！,画浮幽生,玄幻言情,连载中,57.92万,云卿尘，本来是二十一世纪的天才神医，后来因为掉入异空的神秘戒指，她穿越到了修仙世界。\n在晋级大圆满的时候，惨遭陷害，神秘戒指好不容易保住了她的灵魂，让她找到她灵魂的另一半重生，结果又因为神仙打架而遭殃，整个人都掉入异世。\n好吧，这没啥，在这个西方世界，她也能活得风生水起。\n给吸血鬼算命，给狼人看面相，给巫师炼丹，这些都不在话下！\n在这异世，她依旧风华天下，可是总有一只吸血鬼在觊觎她。\n…\n“你的血，很甜。”\n“我好饿。”某吸血鬼趴在她的肩膀，很委屈说道。\n已经被吸过一次血的云卿尘沉默了一下，默默歪了一下头：“你喝吧。”\n平日里冷心冷情的云卿尘完全沦陷在这个吸血鬼编制的温柔陷阱里。\n其他吸血鬼看见简直不忍直视。\n说出来都丢死个人，他们首领竟然和食物相爱了！\n…\n某天，云卿尘拉过自家吸血鬼，有点不好意思说道：“我爹娘说要提亲，聘礼，还有……拜堂。”\n其实他们已经在白鸽群飞，圣洁教堂，神父低语中，他们结过婚了。\n后来拗不过爹娘，还有自家吸血鬼，云卿尘又在凤冠霞帔，十里红妆，高堂三拜中，他们成了一次亲。\n……\n“我的玫瑰永不凋谢。”\n……\n“生则同衾，死则同穴。时间成河，永不相弃。”
27026851902499904,重生八零神医，功德在线加一,尹家老六,现实生活,已完结,65.05万,23世纪医学世家传人乔婉月穿越到了80年代，别人是白富美，她却是肥穷挫，还被婆家当成移动血库？离婚，必须离婚。\n\n　　谁知恶毒婆婆说：女儿生二胎还要输血，啥时候女儿生了大胖小子，啥时候才能离婚，还厚颜无耻惦记她家一亩三分地。\n\n　　更要命的是，便宜丈夫看到蜕变成绝代佳人的乔婉月，竟不舍得离婚了……\n\n　　乔婉月大怒，一脚踹翻便宜丈夫，摇身一变，成为千金难请的赤脚神医……\n\n　　意外获得盲盒系统，乔婉月开启了救人开盲盒的征途。\n\n　　系统：接生成功，母子平安，功德值可开三次盲盒。\n\n　　乔婉月：金块，古董，百年血玉，要发达了。\n\n　　尝到甜头的乔婉月找到发家致富的渠道，救人上瘾，门诊一开，成了赤脚医生，各种有钱有势的人登门造访，一掷千金。\n\n　　乔婉月救人救到手抽筋，山上采药却踩到山疙瘩，以为会被炸成粉末，谁知遇到个退伍回来的魏城英雄救美。\n\n　　系统：魏城体内有子弹残片，治疗难度等级8，成功取出，可开启高级盲盒一次。\n\n　　乔婉月：呵呵，高级盲盒开出一盒23世纪健胃消食片，嗯，不生气……原地毁灭吧！\n\n　后来，乔婉月被魏城抵在墙上，男人拿着红本本，炫耀着千辛万苦得来的媳妇…
15850951905032304,女配她成了大佬,耳丰虫,现代言情,已完结,149.29万,【已完结，新文《千金有福》】炮灰女配简一凌摇身一变成了隐藏大佬，不仅对男主没了兴趣，还随时能牛叉闪闪地闪瞎众人的眼。\n 原本厌恶简一凌的简家哥哥们更是轮流上演着护犊子大戏：\n “我家小妹胆子小，你们可别吓着她了。”\n “我家小妹没出过远门，你们可别坑她。”\n “我家小妹身体不好，你们别欺负她。”\n 众人欲哭无泪，你们确定你们家的那个大佬软萌可欺吗？\n 还欺负她，谁敢啊！\n 众人以为简家哥哥已经够过分的了，结果还有一个更过分的：\n 晟爷：“我家一凌很娇气，受不得气，你们给爷气病了，爷就剁了你们给她炖补汤。”\n 众人：晟爷你的眼睛有问题！建议看眼科！
15114633804755604,校园全能王牌少女,妖妖仙儿,现代言情,连载中,245.84万,【1V1双洁宠文，爽翻天！】传闻，小薄太太多才多艺，\n画画、赛车、弹琴、调香样样精通，\n薄先生欣慰表示：全靠同行衬托。\n又传闻，小薄太太十分凶残，\n把多位觊觎薄先生的名媛打得生活不能自理，以致经常有人上门告状，\n薄先生十分护短：小薄太太是在保护我这个柔弱的男子。\n全北城的人吐血ｉｎｇ：柔弱？？？\n薄先生冷哼：怎么，你们在质疑我的话？　\n小薄太太笑眯眯的：是时候让你们知道什么才叫凶残了！\n——关门，放薄先生！\n【男主强，女主帅，多重身份专注虐渣，宠宠宠，爽爽爽！】
14893305904812704,大佬她举世无双,姝晏,科幻空间,已完结,144.03万,姜郁，由神堕魔，是六界人人喊打、人人惧怕的存在。\n姜郁死了，神魂溃散，要做任务才能活。\n后来，三千位面的天道和系统妖灵哭成狗。\n姜郁：弱鸡太多，都不能好好搞事情。\n姜郁（面无表情掏剑）：还是杀掉好了……\n某白：郁宝你别动，让我来！\n妖灵：宿主你是来做任务的，不是杀人！！！\n姜郁：啊，我又无敌了。
24078177401403004,权臣的在逃白月光,西西东东,古代言情,已完结,73.67万,上辈子，温凝被囚在裴宥身边，做了他的笼中鸟，掌中雀，\n每天不是在计划逃跑就是正在逃跑的路上，\n最终被他折断双翼，郁郁而终。\n\n重活一世，温凝决定藏好身份，掩住性情。\n尖酸刻薄，目光短浅，愚不自知……\n关键还爱他爱得不得了。\n总而言之，他怎么讨厌她就怎么来。\n\n果然，这辈子的裴宥对她厌恶至极，退避三舍，\n看到她都恨不得洗洗眼睛。\n温凝身心舒畅，终于可以安心地择一门夫婿。\n\n温凝定亲的消息传遍全城那一日，与裴宥不期而遇。\n温凝决定站好最后一班岗，演好最后一出戏，抱着裴宥的大腿声泪俱下：\n“哇，大人，小女不想嫁，嘤嘤，大人，小女对您的真心苍天可鉴日月可表，呜呜呜，大人，小女此生痴心不改非君不嫁！”\n\n在温凝的剧本里，此刻裴宥该是无情拔腿，决然离去，一个眼神都不会施舍给她。\n却不想他岿然不动，在她都要演不下去的时候徐徐弯腰，温热的指尖擦掉她眼角未掉的泪，从眼神到声音，都透着一改往日清冷的蛊魅：“既是如此，那便嫁我，如何？”\n温凝：“……………………？？？”
13242749205627104,元尊,天蚕土豆,玄幻,已完结,378.81万,大周皇子周元，原本拥有圣龙之命，却被敌国武王以亿万大周子民为要挟，蟒雀吞龙，夺走其圣龙气运。  \n周元入祖地，遇夭夭；重开八脉，再踏征途。\n少年执笔，龙蛇舞动；劈开乱世，点亮苍穹。\n气掌乾坤的世界里，究竟是蟒雀吞龙，还是圣龙崛起？！\n元尊全订群：836714637\n元尊书友群：729830913
17228052705971104,我在综艺里嗑神颜,九方yu,现代言情,已完结,201.47万,【温柔绅士影帝×沙雕搞笑作者】\n慕秋上供二两头发换来了梦想成真——她的小说被翻拍成综艺了！\n而且导演慧眼识珠非要让她当固定MC，做一个史上最没用的原著作者。\n没用就没用吧，含泪猛赚三百万，身边还围绕着温柔绅士影帝，阳光傻白甜顶流，反差萌直男模特，绿茶小清新女明星，欢脱沙雕喜剧演员，这样她也满足了。\n什么？导演非要再给点？\n慕秋：够了够了真的够……算了，既然你们这么热情，那我再要一个人好了/苍蝇搓手.jpg\n——\n十期综艺速递：\n【上帝视角】\n【个人电影频道】\n【云城小天堂爆笑版】\n【柳叶古城变装】\n【海边门派生存战】\n【古堡残疾人共谱华章】\n【怪物档案卡】\n【万人舞台】\n【古装故事即时扮演】\n【别墅日常】\n点击即可收看《不一样的综艺》不一样的我们！
11879755204824903,黑化男主总想套路我,秦原,科幻空间,已完结,217.01万,"【新书已开，《穿到男频爽文里艰难求生》】　\n　\n　#苏烟的神格·····掉了。#\n　　她的系统说，要想找回神格，就得实现男主的愿望。\n于是乎，她开始了漫漫攻略男主之路。\n　　苏烟纠结，她只是想要找回自己的神格而已,怎么还给缠上了？\n　　····瞧着跟前的男人视线不对劲，立刻改了口，是是是，都是为了你，最喜欢你了！\n　　男主满手是血，步步靠近，喃喃：“你说过，会留在我身边，永远都不会离开。”\n　　苏烟轻哄：“好好好，都听你的，咱先把这血擦擦，别吓着旁人？？”"
28069846802950404,昼夜撩惹,鹿闻笛,现代言情,连载中,36.87万,简宓是天生的妖精，骄纵撩人，堪称尤物。\n被渣男背叛，她转身就找上了渣男小叔\n在外人面前，简宓就像是一朵娇柔的温室花朵，温柔缱绻，贤淑文静。\n只有邢峥知道，她虚伪，贪婪，披着一张极度美艳嚣张的皮囊，蛊惑人心。\n.\n简宓知道自己是个疯子，未达目的，可以不折手段，包括让邢峥对自己上瘾。\n可是她却不知道，邢峥也是个疯子。\n他是天生的凶神，无情无欲，玩弄人心的权术家。\n他孤傲地坐在椅子上，操控着面前的棋盘，而所有人都是他手中棋子。\n等到简宓想要逃离的时候，却发现男人不知道什么时候已经编织出缜密结实的蛛网，将她牢牢捕获。
3143506701855002,君九龄,希行,古代言情,已完结,194.72万,太康三年冬，阳城北留镇宁家来了一个上门认亲的女孩子；\n被拒婚之后，女孩子决定在宁氏家门前以死明志；\n当死了的女孩子再次睁开眼；\n很多人的命运就此翻天覆地。
17879798108270004,陆爷的小祖宗又撩又飒,轻舞,现代言情,已完结,177.57万,作品又名《惊！夫人她又掉马甲了》\n【女主大佬+双宠+爽文】秦家从小被拐走的女儿找回来了。\n却是爹不疼，妈不爱，全家嫌弃。\n亲生母亲：瑶瑶是妹妹，你多让着她一些。\n便宜亲爹：虽然你才是亲生的，可瑶瑶跟我们感情更深厚。\n校草哥哥：我只认瑶瑶一个妹妹。\n*\n隐形大佬秦烟表示她只想做个朴实无华，岁月静好的普通人。\n奈何理想很美好，却总有渣渣上门挑衅。\n黑粉：漂亮无脑，花瓶一个！\n隔天，有人爆出秦烟入学一周的全科目满分试卷。\n黑粉：只会读死书，没人和她做朋友！\n隔天，某高级晚宴上，有人拍到一群普通人跪舔都没资格的超级大佬排队跟秦烟献殷勤。\n黑粉：呵，交际花。\n这下捅了马蜂窝，各领域大佬纷纷上微博实力打脸！\n科技大佬：这是我老大，眼睛不用就都捐了吧。\n医学大佬：乱嚼我师叔祖舌根？舌头都割了吧。\n商界大佬：敢造谣我老大？全灭了吧。\n黑粉：？？？\n等着看土包子在豪门闹笑话的渣渣们：？？？\n说好的穷山沟乡巴佬，无权无势软弱可欺呢？？？\n*\n宁城名流之首陆时寒俊美骄矜，高贵冷艳，出了名的清心寡欲。\n某天，陆时寒发了一条微博。\n陆时寒：@秦烟，明天回国，小祖宗想要什么礼物。\n众人：卧槽，什么情况？陆时寒被盗号了？！
15897273104317204,贵妃每天只想当咸鱼,大果粒,古代言情,已完结,218.18万,萧兮兮穿越回古代，成了太子的小老婆之一。\n本应该是宫斗的开始，可她只想当咸鱼。\n争宠？不存在的！\n咸鱼才是生存之道，混吃等死才是人生真谛！\n可偏偏，\n高冷太子就爱她这一款。\n……\n萧父：闺女，你要争气啊，咱家可就指望你攀龙附凤了！\n萧兮兮：不，我只是一条咸鱼\n宫女：小主，您要争气啊，一定要打败那些绿茶婊成为太子妃！\n萧兮兮：不，我只是一条咸鱼\n太子：爱妃，你要争气啊，孤就指望你传宗接代了！\n萧兮兮：不，我只是一条咸鱼\n太子：无妨，咸鱼我也可以。\n……\n（1V1宠文，双洁，超甜！）
25043980509506304,我有一座时空交易小酒馆,吴千落,科幻空间,连载中,107.52万,【新文《穿成年代文女首富亲妹妹》】沈弯弯大学毕业后收到了一份来自外婆的遗产，一栋乡下不值钱的老房子和一个看起来也不值钱的黑色雕花镂空铁球。\n\n       正愁大学毕业后怎么躲开重男轻女又势利的母亲的沈弯弯，二话不说就收拾包袱回到外婆家的乡下继承遗产去了。\n\n       可是随着她打开外婆遗留下来的神秘黑球后，她的生活从此开始变得翻天覆地。\n     \n      【本故事纯属作者YY之作，如有雷同，纯属巧合！】
19150214008315304,我的治愈系游戏,我会修空调,灵异,连载中,326.53万,警察同志，如果我说这是一款休闲治愈系游戏，你们信吗？
27656714504850704,纸马香铺,前后卿,悬疑侦探,连载中,81.83万,三百六十行，行行有状元。阴门行当中，自然也有翘楚。\n而我二叔正是身处捞阴门行当中的——纸扎匠。\n某日，二叔突然失踪，留下一本独门手札，意图传我纸扎秘法。\n但他忘了，这行当本就诡谲弯道，而我还是个农历七月十五凌晨出生的三阴命女.......
27262651902043604,长生从负心开始,意千重,仙侠奇缘,连载中,49.57万,我是一只皮粗肉厚的妖仙，孤寡，失忆。\n而今在如意殿打工上班，只有三个目标:搞钱，考编，上位！\n但我有个上司，总阴测测的盯着我！\n我都怀疑我是不是上辈子欠他钱还是抢他老婆了！
22968912909120704,霸武,开荒,仙侠,已完结,389.69万,楚希声穿越大宁，在霸武王陵内死而复生。（本书已完结）
27671556402390004,直播吃瓜被读心，我上岸了！,黑萌小白兔,现代言情,已完结,52.1万,身为一只猹的江柠绑定了吃瓜系统后，知道娱乐圈每个人的瓜，但她不知道，所有人都能听到她的心声。\n于是大家发现，江柠走到哪里哪里就有瓜\n【温润影帝竟是一个pua妻子，欺辱助理的烂人！】\n【抄袭作曲家的经纪人是队友买通的卧底，将他曲谱卖给队友？】\n【被离婚的小花竟是被亲妹妹绿了，还有收集爱好？】\n【当红小生竟是个名字改小六岁，顶替队友出道名额的老奶狗？】\n大家跟着江柠愉快的吃瓜，发现江柠的地位悄无声息的发生变化了，而娱乐圈也发生了巨大变化\n投资人，导演竟然捧着无数资源送给一个一个十八线，只求她能预测预测项目会不会赚，会不会爆火\n某日，娱乐圈更是突然发表公告，每个从业人员都要经过考试才能留在娱乐圈或者进入娱乐圈，然后大家发现，在考演员编，唱歌编，说唱编等考场的网上直播监考中，上面坐着的监考人员，正是江柠。\n网友：6\n几年后，花国各方面腾飞，在新闻中接受最佳贡献奖表彰的人正是昔日被嘲讽的十八线江柠\n网友：999(6翻了)
10255817104330703,前方高能,莞尔wr,玄幻言情,已完结,392.87万,这里有最危险的任务，有最丰厚的报酬。\n下一秒可能是生命的终结、可能是不能回头的深渊，也有可能最后成为神，站在众生的顶端！
12767830603267303,尚书大人易折腰,八匹,古代言情,已完结,152.61万,本是勋贵世家之女，却被换做五品主事的女儿，性格决定命运，心善总有好报。\n好吧，她真的什么也没有做，就活成了主角。\n新书《穿书后我活成了戏精女配》　为了甩掉悲惨女配的人生，夏千遇每天都在努力的恭维男主对女主的爱慕。\n　　让他们有情人终成眷属。\n　　只是，情况似乎有些不对，肿么男主的脸越来越黑？\n　　言墨发现他能听到夏千遇的心里话之后，看着她乖巧又嘴甜的作派：呵，表里不一、心口不一的女人。
28137267407354004,世子爷，这外室又在给您画大饼！,香辣酱,古代言情,连载中,51.36万,【双洁+霸气护妻+萌宝】\n　　苏娇在成为最佳女主角的那天，红毯一个侧翻，人噶了。\n　　再睁开眼经莫名其妙成了个外室。\n　　不仅要保证自己活着，还得看顾着身边的三个小萝卜头，忙的每时每刻都想一屁股坐死这三个崽子算了。\n　　傅予白没想到，自己随手救下的女子，会给他这么大的惊喜。\n　　可是她这每时每刻都逼逼叨的心声什么时候能安静下来？
28222169102570904,快穿多胎，娇娇狂撩绝嗣反派,吹梦先生,古代言情,连载中,38.26万,【快穿+生子+非双洁+微宫斗+攻略+无固定CP】\n林淳欢作为快穿局王牌攻略者，还差最后一次轮回就能攒够积分，回到现实世界。\n但这最后一个……竟然是生子系统！\n需要在各个位面完成生子任务，确保反派不会黑化，导致位面崩溃。\n世界一：不能人道绝嗣皇帝*娇软江南商户女\n世界二：中年性冷淡皇帝*备受折磨将军少夫人\n世界三：极端恐女太子*侯府哑巴庶女\n世界四：清冷佛子*艳绝天下花魁\n世界五：威武草原霸主*亡国祸水小妖妃\n世界六：暴虐军阀*魔都娇俏大小姐\n……\nPS：女主绝美清醒，不会动心，虐男不虐女
21890162608024604,整座大山都是我的猎场,百李山中仙,都市,连载中,413.17万,重生1986年，在这个不禁枪、不禁猎、不保护野生动物，甚至因为黑熊、野猪祸害人民群众辛勤劳动果实，上级部门鼓励、号召各村屯积极打猎的年代。\n作为永安屯民兵排小兵、猎人大队小队员的赵军，背枪走向了大山，过起了牵狗打猎的生活。\n本故事纯属事实，如有雷同，那是真的！！！
28069060302715904,我在诡楼当包租婆,湖里的云,科幻空间,连载中,50.9万,夏其妙小时候的梦想是成为包租婆，能够有一栋楼躺着收租。\n在她误入诡异求生游戏后，她的梦想就变成了：好好活着。\n她没想到副本的奖励能够让小时候的梦想成真，但问题是，她突然有的是一栋诡楼。\n\n无头诡物：要不你把我的头找回来，我把头抵你？\n吊绳诡物：（剪舌头）\n水诡：咕噜咕噜咕噜……\n夏其妙：大可不必。\n\n收租也就算了，她还要自己去招租，这让她这个胆小的人怎么活啊？\n无奈之下，她只能一边通关副本，一边寻找租客，别人是躲着诡物走，她是颤抖着跟诡物跑。\n\n面目全非的八脚诡物：姐姐，起来陪我玩好不好呀——\n夏其妙：好呀，姐姐这里有个租房合同，一年起租，押一付三，你签了就陪你玩。
28162298502827404,当女配拥有美颜系统后,子曰与诗云,现代言情,连载中,46.12万,谭柚中考失利被母亲责罚面壁思过，误打误撞之下绑定了初出茅庐的美颜系统。谭柚本以为系统是天降救星无所不能，后来才发现这是一个只会喊666的小废物。\n除了能加美貌值它没有丝毫用处，偏偏在绑定了这个系统后，谭柚还不得不为它四处奔走，由此开始了谭柚波澜壮阔的生活……
15006300905380604,春风共语亦应难,雀头香,古代言情,连载中,30.39万,一朝穿越，陈溪禾成了大庆少女。\n一场意外让锦衣卫沈熠与她相遇，风云变幻中，看二人携手共进，春风共语\n美人赠我金错刀，何以报之英琼瑶。\n锦衣卫vs穿越女
10225049703537403,欢喜记事,木嬴,古代言情,已完结,286.29万,穿越到刚刚招安封侯的土匪一家。\n　　亲爹，威武勇猛爱闯祸。\n　　亲娘，貌美如花爱爱闯祸。\n　　亲哥，英俊潇洒爱爱爱闯祸。\n　　……\n　　你问她啊？\n　　她就比较懂事了，刚刚从街上抢回来一压宅夫君……\n　　——————\n　　木嬴新书《嫁偶天成》~
24413896609298704,春日折欢,傅五瑶,现代言情,已完结,38.9万,【已签出版】\n（男二上位，双洁）\n七年时间，商应辞以一己之力，让商氏成了青城最负盛名的高门。众人艳羡施意眼光好，高攀良人，余生无忧。\n只有施意知道，那个为她跑遍青城买反季桃子的少年，早就消失了。\n青城的春日，施意咬着雪糕从超市走出来，看见商应辞和乔家的小姐在街边相拥，难舍难分。\n她安静看着，下一秒将订婚戒指和雪糕一起扔进了垃圾桶。\n数月后，施家小公主和青城新贵沈先生的婚事传的沸沸扬扬。商应辞死死抵着施家的大门，声线颤抖：“这才几个月？”\n“施意一脸漠然：“几个月足够我桃子过敏了。”\n—\n施意记事时沈荡就已经是她家的常客了，少年一身洗涤发白的衣裳，从管家手中接过钱，离开时背影挺直单薄。\n岂止云泥之别。\n后来十九岁的沈荡跪在雪地里，小公主撑伞走过，眉眼间都是厌恶，“一个伸手问我家要钱的穷小子罢了！”\n一去经年，当年一贫如洗的少年成了商业新贵。没有报复，他甚至吝惜对她多一个眼神。\n直到后来一贯不形于色的男人醉酒后红了眼眶，扣着她的手腕声音低哑：“施施，现在呢？现在我配得上你了吗？”\n见到施意的那刻沈荡才明白，那些靠时光释怀的人，是经不起再见的。\n【雁字回时，月满西楼】\n【前期校园，后期都市】
22424827601479404,斗罗：剑宗小师妹在武魂殿当圣女,凌予霏,轻小说,连载中,117万,沧云剑宗小师妹叶凌安在兽潮中为了救人死了，再睁眼的时候就穿越到了一个奇怪的世界。\n 这里修炼不靠灵根，而是武魂。而她的武魂，是前世的本命剑。\n 剑修一生只有一剑，一剑，足以斩破所有斗罗。\n 她是武魂殿的天骄，是黄金一代的领军人物，武魂殿人皆以圣女为傲。\n 小舞：“安安姐是我见过最温柔的人。”\n 唐三：“我不是她的对手。”\n 胡列娜：“安安会御剑飞行！”\n 玉小刚：“此女有天骄之资。”\n 比比东：“有我当年的风范。”\n 千仞雪：“在她身上我见到了自己。”\n 邪月：“安安真的很……可爱。”\n ps：本文不走主角路线，走的是武魂殿路线。书友群:829157612 满1000活跃度的才可以加入
26938129307137204,退婚后，侯府嫡女把京城大佬逼疯,成珍珍,古代言情,已完结,86.39万,林见月出身候府，家世显赫，才色双绝，自小与太子指腹为婚。\n自此以后，她循规蹈矩，洗手做羹，谨言慎行，诚心相待众人，乃是皇城女子典范。\n 却不想，太子、皇家、甚至是家族，得了自己手中滔天富贵，转身卸磨杀驴。\n  林见月错信、错爱、错付，落得个被削双腿双臂，毁容失声的悲惨结局。\n 死后，怨气冲天，上天怜悯，给了她重新来过的机会。\n 这一次，她如同魔煞，杀尽所有负她之人！\n 沈未寻，长公主与英亲王独子，矜贵清雅，桀骜不驯，洁身自好。\n 却不想，原本只是对那退了婚的候府嫡女有着几分好奇，最后在她面前低了一辈子的头。\n  陆敬驰，战功赫赫少年将军，稳重端瑞，早就练就一身铁石心肠。\n可，自从与太子的前未婚妻一夜荒唐，本以为只是露水情缘，却不想早就生了情愫。\n 你身边若是狂风暴雨，我愿做你身前的一堵墙——沈未寻\n 从前，我的命在战场，如今我的命交给你——陆敬驰\n 女主不圣母，心肠冷硬却也不是毫无人情。
25919894609976204,兽世种田：反派崽崽超粘人,魔溟星,古代言情,已完结,100.1万,【雌少雄多，种田养崽，空间异能】\n一枚炸弹，轰了基地之后，司嫣穿书了。\n一觉醒来，眼前多了四个萌哒哒的将来会要了她命的反派蛇崽崽。\n原著里，她被老四打断了双腿，被老三折了双臂，被老二弄瞎了双眼，被老大刺穿心脏一命呜呼。\n司嫣两腿一蹬。\n不，老娘不能躺平！\n然而，在她洗白之后……\n老大：“我觉得那头黑虎可以当我们二爹。”\n老三：“白鹰更合适。”\n老四：“明明是银狼更好。”\n老二：“……”\n蛇妄：一天天的尽想着给他戴帽子，真的是他的好儿子。
19242165108095104,带着系统混兽世,瑜唯一,古代言情,连载中,150.72万,挂个水竟然穿越了。\n先天不足还弱鸡，采集都要被嫌弃。\n体弱没有繁殖力，雄性看到都躲避。\n兽世生活很苦逼，石头来擦小屁屁。\n幸好系统来作弊，生活不在苦兮兮。\n吃个药药变牛批，部落大佬来相遇。\n但是自家统子这脾气，额…\n伍月双眼亮晶晶：“统子，来份红烧肉盖浇饭。”\n系统：“没有。”\n “那来个红烧茄子的？”\n “没有。”\n “馒头？”\n “没有。”\n 伍月深呼口气：“那你有啥？”\n 系统高冷：“啥都没有。”\n 伍月斜眼：“那我要你有啥用。”\n 系统爆炸：“都说了我是生活系统！生活系统！你丫的动都不动一下，坐在这里要食物，想屁吃！！！”\n系统爆发了，伍月怂了...\n欢乐逗比的兽世生活日常，咱们的口号是吃饱穿暖奔小康，欢欢乐乐建个房，嘻嘻哈哈种田忙。\n一一的兽世都是1V1，小伙伴们不要大意的戳进来吧！
17383699205136504,荒诞推演游戏,永罪诗人,灵异,连载中,351.8万,Q群：850785216\n       阴森森的宅院里，弥漫着不可知的诡异，活跃着擅于隐匿的犯罪者。\n       虞幸握着一把匕首，在大佬们面前宛如待宰的羔羊。\n       阁楼响起悉悉索索的拖拽声，似乎有什么东西正在爬行，临时队友们：“你去探查阁楼。”\n       虞幸：“好吧……”\n       生路被怪物堵住，临时队友们：“你去吸引怪物，快点去，否则现在就让你活不了。”\n       虞幸：“我去我去，别杀我。”\n       推演游戏结束时……\n       【推演结束，案件真相还原度100%，本次mvp推演者——虞幸】\n       【获得称号：幕后黑手、怪物克星、剧情探索者、欺诈专家】\n        知根知底的固定队友：“队长又跑外面去干了什么啊！”
20220197508290504,楚后,希行,古代言情,已完结,106.77万,故事从北曹镇驿站几个驿兵遇到一个求助的女孩儿开始
14773570305521704,农门婆婆的诰命之路,三羊泰来,古代言情,已完结,364.11万,新文：我在古代当名师已经开文啦~\n竹兰穿越女配逆袭种田文中，实现三级跳，结婚，生子，当婆婆，抓重点，逆袭文中的恶婆婆。\n26变36不说，附带六个娃，两个儿媳，几个孙子，外带活的丈夫，划重点不是原装的，是坑她穿越的人。\n竹兰成了原身才知道，被两个儿媳坑惨了，大儿媳妇嗓门大，自带补脑功能，一点小事到她嘴里就变了味。\n二儿媳妇胆小懦弱，逢人就哭，活脱脱把竹兰塑造成了恶婆婆形象。\n竹兰，“.......这日子真没法过了。”\n某人，“还有我。”\n竹兰，“呵呵，就你坑我最惨！”\n某人，“......”
